objectid,cat,man,bran,year,circa,xd,gd,cd,td,s,storfor,omit,locbox,locbag,expos,backp,manid,branid,mansafe,bransafe,xdsafe,gdsafe,cdsafe,tdsafe,ssafe,backpsafe
2003157140,1007o,Haloid,Halobrome,1940,1,[texture unspecified],Semi Matte,White,Single Weight,E,Sample book,0,11.0,14,23.0,,http://viaf.org/viaf/136346768,,Haloid,Halobrome,[texture_unspecified],Semi_Matte,White,Single_Weight,E,
1456563066,1007p,Haloid,Halobrome,1940,1,[texture unspecified],Glossy,White,Single Weight,F,Sample book,0,11.0,14,24.0,,http://viaf.org/viaf/136346768,,Haloid,Halobrome,[texture_unspecified],Glossy,White,Single_Weight,F,
743546424,1007q,Haloid,Halobrome,1940,1,[texture unspecified],Glossy,White,Double Weight,FF,Sample book,0,11.0,14,25.0,,http://viaf.org/viaf/136346768,,Haloid,Halobrome,[texture_unspecified],Glossy,White,Double_Weight,FF,
902459610,1007r,Haloid,Halobrome,1940,1,[texture unspecified],Semi Matte,White,Double Weight,EE,Sample book,0,11.0,14,26.0,,http://viaf.org/viaf/136346768,,Haloid,Halobrome,[texture_unspecified],Semi_Matte,White,Double_Weight,EE,
1395057092,1007s,Haloid,Halobrome,1940,1,[texture unspecified],Semi Matte,White,Single Weight,E,Sample book,0,11.0,14,27.0,,http://viaf.org/viaf/136346768,,Haloid,Halobrome,[texture_unspecified],Semi_Matte,White,Single_Weight,E,
56283758,1007t,Haloid,Halobrome,1940,1,Egg Shell,Luster,White,Double Weight,GG,Sample book,0,11.0,14,28.0,,http://viaf.org/viaf/136346768,,Haloid,Halobrome,Egg_Shell,Luster,White,Double_Weight,GG,
1054353904,1007u,Haloid,Halobrome,1940,1,[texture unspecified],Glossy,White,Single Weight,F,Sample book,0,11.0,14,29.0,,http://viaf.org/viaf/136346768,,Haloid,Halobrome,[texture_unspecified],Glossy,White,Single_Weight,F,
177400510,1007v,Haloid,Portraya  ,1940,1,Textured,Semi Matte,White,Single Weight,[not specified],Sample book,0,11.0,14,31.0,,http://viaf.org/viaf/136346768,,Haloid,Portraya,Textured,Semi_Matte,White,Single_Weight,[not_specified],
1716794026,1007w,Haloid,Portraya  ,1940,1,Egg Shell,Luster,White,Double Weight,GG,Sample book,0,11.0,14,32.0,,http://viaf.org/viaf/136346768,,Haloid,Portraya,Egg_Shell,Luster,White,Double_Weight,GG,
876435657,1007x,Haloid,Portraya  ,1940,1,Egg Shell,Luster,White,Double Weight,GG,Sample book,0,11.0,14,33.0,,http://viaf.org/viaf/136346768,,Haloid,Portraya,Egg_Shell,Luster,White,Double_Weight,GG,
1028306426,1008a,Kodak,Kodabrom ,1940,1,Smooth,Luster,White,[weight unspecified],A,Sample book,0,21.0,13,4.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabrom,Smooth,Luster,White,[weight_unspecified],A,
1726297272,1008b,Kodak,Kodabrom ,1940,0,Fine Grained,Luster,White,[weight unspecified],E,Sample book,0,21.0,13,4.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabrom,Fine_Grained,Luster,White,[weight_unspecified],E,
1426257498,1008c,Kodak,Kodabrom ,1940,0,Smooth,Luster,White,[weight unspecified],N (Kodabrom),Sample book,0,21.0,13,5.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabrom,Smooth,Luster,White,[weight_unspecified],N_(Kodabrom),
866852796,1008d,Kodak,Kodabrom ,1940,0,[texture unspecified],[gloss unspecified],Ivory,Double Weight,S (Kodabrom),Sample book,0,21.0,13,5.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodabrom,[texture_unspecified],[gloss_unspecified],Ivory,Double_Weight,S_(Kodabrom),
500346862,1008e,Kodak,Kodalure,1940,0,Fine Grained,Luster,Natural White,Double Weight,G (Kodalure),Sample book,0,21.0,13,6.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodalure,Fine_Grained,Luster,Natural_White,Double_Weight,G_(Kodalure),
414745937,1008f,Kodak,Kodalure,1940,0,Smooth,High Luster,Old Ivory,Double Weight,J (Kodalure),Sample book,0,21.0,13,6.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodalure,Smooth,High_Luster,Old_Ivory,Double_Weight,J_(Kodalure),
719515673,1008g,Kodak,Kodalure,1940,0,Rough,Matte,Natural White,Double Weight,R (Kodalure),Sample book,0,21.0,13,7.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Kodalure,Rough,Matte,Natural_White,Double_Weight,R_(Kodalure),
1048955795,1008h,Kodak,Vitava Opal,1940,0,Smooth,Semi Matte,Cream White,Double Weight,B (Vitava),Sample book,0,21.0,13,7.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Opal,Smooth,Semi_Matte,Cream_White,Double_Weight,B_(Vitava),
1482376291,1008i,Kodak,Vitava Opal,1940,0,Fine Grained,Matte,Natural White,Double Weight,H (Vitava Opal),Sample book,0,21.0,13,8.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Opal,Fine_Grained,Matte,Natural_White,Double_Weight,H_(Vitava_Opal),
433188169,1008j,Kodak,Vitava Opal,1940,0,Fine Grained,Matte,Old Ivory,Double Weight,Q (Vitava Opal),Sample book,0,21.0,13,8.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Opal,Fine_Grained,Matte,Old_Ivory,Double_Weight,Q_(Vitava_Opal),
134393332,1008k,Kodak,Vitava Opal,1940,0,Tapestry,Luster,Old Ivory,Double Weight,M,Sample book,0,21.0,13,9.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Opal,Tapestry,Luster,Old_Ivory,Double_Weight,M,
1803512510,1008l,Kodak,Vitava Projection,1940,0,Smooth,Matte,Cream White,Double Weight,C (Vitava Projection),Sample book,0,21.0,13,9.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Projection,Smooth,Matte,Cream_White,Double_Weight,C_(Vitava_Projection),
1869986496,1008m,Kodak,Vitava Projection,1940,0,Fine Grained,Luster,Old Ivory,Double Weight,P (Vitava Projection),Sample book,0,21.0,13,10.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Projection,Fine_Grained,Luster,Old_Ivory,Double_Weight,P_(Vitava_Projection),
2145794564,1008n,Kodak,Vitava Projection,1940,0,Suede,Matte,Old Ivory,Double Weight,W (Vitava Projection),Sample book,0,21.0,13,10.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Projection,Suede,Matte,Old_Ivory,Double_Weight,W_(Vitava_Projection),
1525172556,1008o,Kodak,Vitava Projection,1940,0,Silk,Luster,Old Ivory,Double Weight,X (Vitava Projection),Sample book,0,21.0,13,11.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Projection,Silk,Luster,Old_Ivory,Double_Weight,X_(Vitava_Projection),
203030618,1008p,Kodak,Vitava Projection,1940,0,Silk,Luster,Cream White,Double Weight,Y (Vitava Projection),Sample book,0,21.0,13,11.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Projection,Silk,Luster,Cream_White,Double_Weight,Y_(Vitava_Projection),
1141048856,1008q,Kodak,P.M.C Bromide,1940,0,Smooth,Semi Matte,Natural White,Double Weight,7 (P.M.C. Bromide),Sample book,0,21.0,13,12.0,,http://www.wikidata.org/entity/Q486269,,Kodak,P.M.C_Bromide,Smooth,Semi_Matte,Natural_White,Double_Weight,7_(P.M.C._Bromide),
1780320164,1008r,Kodak,Azo,1940,0,Smooth,Glossy,White,[weight unspecified],F (Azo),Sample book,0,21.0,13,12.0,,http://www.wikidata.org/entity/Q486269,http://www.wikidata.org/entity/Q106559615,Kodak,Azo,Smooth,Glossy,White,[weight_unspecified],F_(Azo),
1639433842,1008s,Kodak,Azo,1940,0,Fine Grained,Luster,Old Ivory,Double Weight,P (Azo),Sample book,0,21.0,13,13.0,,http://www.wikidata.org/entity/Q486269,http://www.wikidata.org/entity/Q106559615,Kodak,Azo,Fine_Grained,Luster,Old_Ivory,Double_Weight,P_(Azo),
572758512,1008t,Kodak,Velox,1940,0,Smooth,Semi Matte,White,Single Weight,E (Velox),Sample book,0,21.0,13,13.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Semi_Matte,White,Single_Weight,E_(Velox),
270020194,1008u,Kodak,Velox,1940,0,Smooth,Glossy,White,[weight unspecified],F (Velox),Sample book,0,21.0,13,14.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Glossy,White,[weight_unspecified],F_(Velox),
968214780,1008v,Kodak,Vitava Athena,1940,0,Smooth,Semi Matte,Old Ivory,Double Weight,E (Vitava Athena),Sample book,0,21.0,13,14.0,,http://www.wikidata.org/entity/Q486269,,Kodak,Vitava_Athena,Smooth,Semi_Matte,Old_Ivory,Double_Weight,E_(Vitava_Athena),
1030030672,1023a,Defender,Velour Black,1940,1,[texture unspecified],Semi Matte,White,Single Weight,A,Sample book,0,21.0,13,3.0,,,,Defender,Velour_Black,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
683140609,1023h,Defender,Velour Black,1940,1,Velvet Grain,Matte,White,Double Weight,DM,Sample book,0,21.0,13,10.0,,,,Defender,Velour_Black,Velvet_Grain,Matte,White,Double_Weight,DM,
1154701965,1391,Agfa Ansco,Convira,1940,0,[texture unspecified],Glossy,[base color unspecified],Single Weight,B,Not exposed - package sealed,0,29.0,A,,,http://viaf.org/viaf/149202339,,Agfa_Ansco,Convira,[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,B,
1048278574,1398,Kodak,P.M.C Bromide,1940,0,Smooth,Semi Matte,White,Single Weight,2 (P.M.C. Bromide),Not exposed - package sealed,0,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,P.M.C_Bromide,Smooth,Semi_Matte,White,Single_Weight,2_(P.M.C._Bromide),
1506268442,1400,Haloid,Halobrome,1940,0,[texture unspecified],Semi Matte,White,Double Weight,EE,Not exposed - package sealed,0,24.0,A,,,http://viaf.org/viaf/136346768,,Haloid,Halobrome,[texture_unspecified],Semi_Matte,White,Double_Weight,EE,
1042290472,1401,Haloid,Halobrome,1940,0,[texture unspecified],Semi Matte,White,Double Weight,EE,Not exposed - package sealed,0,24.0,B,,,http://viaf.org/viaf/136346768,,Haloid,Halobrome,[texture_unspecified],Semi_Matte,White,Double_Weight,EE,
1026587286,1462,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Single Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Single_Weight,F,
9023064,1463,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Single Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Single_Weight,F,
544813078,1464,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Single Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Single_Weight,F,
1960235980,1465,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Single Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Single_Weight,F,
159137154,1466,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Double Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Double_Weight,F,
751249280,1467,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Double Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Double_Weight,F,
2055887278,1468,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Double Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Double_Weight,F,
1569312652,1469,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Double Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Double_Weight,F,
1076359322,1470,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Double Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Double_Weight,F,
1648660392,1471,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Double Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Double_Weight,F,
1868049990,1472,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Double Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Double_Weight,F,
851241500,1473,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Double Weight,F,Not exposed - package sealed,1,24.0,B,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Double_Weight,F,
1937201779,1477,Kodak,Imbibition,1940,1,Smooth,Glossy,White,Single Weight,F,Not exposed - package open,1,29.0,A,,,http://www.wikidata.org/entity/Q486269,,Kodak,Imbibition,Smooth,Glossy,White,Single_Weight,F,
1865606879,1706,Kodak,Velox,1940,0,Smooth,Glossy,White,Single Weight,F (Velox),Not exposed - package open,0,31.0,B,,K04,http://www.wikidata.org/entity/Q486269,,Kodak,Velox,Smooth,Glossy,White,Single_Weight,F_(Velox),K04
467734732,1707,Kodak,Azo,1940,0,Smooth,Semi Matte,White,Single Weight,E (Velox),Not exposed - package sealed,0,31.0,B,,,http://www.wikidata.org/entity/Q486269,http://www.wikidata.org/entity/Q106559615,Kodak,Azo,Smooth,Semi_Matte,White,Single_Weight,E_(Velox),
1704782839,1751,Haloid,Projecto,1940,0,[texture unspecified],Glossy,White,Single Weight,F,Not exposed - package open,0,30.0,C,,,http://viaf.org/viaf/136346768,,Haloid,Projecto,[texture_unspecified],Glossy,White,Single_Weight,F,
1925468419,1752,Haloid,Outline Bromide,1940,0,[texture unspecified],Semi Matte,[base color unspecified],Very Thin,[not specified],Not exposed - package sealed,0,30.0,C,,,http://viaf.org/viaf/136346768,,Haloid,Outline_Bromide,[texture_unspecified],Semi_Matte,[base_color_unspecified],Very_Thin,[not_specified],
404280339,1944,Agfa Ansco,Convira,1940,1,[texture unspecified],Glossy,[base color unspecified],Single Weight,B,Not exposed - package sealed,0,35.0,B,,,http://viaf.org/viaf/149202339,,Agfa_Ansco,Convira,[texture_unspecified],Glossy,[base_color_unspecified],Single_Weight,B,
578035312,2074a,Gevaert,Novagas,1940,1,[texture unspecified],Glossy,White,Double Weight,K10,Sample book,0,21.0,13,2.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Novagas,[texture_unspecified],Glossy,White,Double_Weight,K10,
682486302,2074b,Gevaert,Larjex,1940,1,[texture unspecified],Glossy,White,Single Weight,10,Sample book,0,21.0,13,3.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Larjex,[texture_unspecified],Glossy,White,Single_Weight,10,
1110335264,2074c,Gevaert,Multicontrast,1940,1,[texture unspecified],Glossy,White,Single Weight,10,Sample book,0,21.0,13,4.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Multicontrast,[texture_unspecified],Glossy,White,Single_Weight,10,
1939699873,2074d,Gevaert,Vittex,1940,1,Silk,Semi Matte,White,Double Weight,K36,Sample book,0,21.0,13,5.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Vittex,Silk,Semi_Matte,White,Double_Weight,K36,
1109427011,2074e,Gevaert,Vittex,1940,1,Special Grained,Luster,White,Double Weight,K44,Sample book,0,21.0,13,6.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Vittex,Special_Grained,Luster,White,Double_Weight,K44,
1754970938,2074f,Gevaert,Vittex,1940,1,Rough,Velvet,White,Double Weight,K48,Sample book,0,21.0,13,7.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Vittex,Rough,Velvet,White,Double_Weight,K48,
1813445325,2074g,Gevaert,Artona,1940,1,Velour,Matte,Cream,Double Weight,K31,Sample book,0,21.0,13,8.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Artona,Velour,Matte,Cream,Double_Weight,K31,
837887335,2074h,Gevaert,Artona,1940,1,Silk,Semi Matte,White,Double Weight,K36,Sample book,0,21.0,13,9.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Artona,Silk,Semi_Matte,White,Double_Weight,K36,
96345370,2074i,Gevaert,Artona,1940,1,Special Grained,Luster,White,Double Weight,K44,Sample book,0,21.0,13,10.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Artona,Special_Grained,Luster,White,Double_Weight,K44,
353401233,2074j,Gevaert,Artona,1940,1,Rough,Velvet,White,Double Weight,K48,Sample book,0,21.0,13,11.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Artona,Rough,Velvet,White,Double_Weight,K48,
799169412,2074k,Gevaert,Projection Proof,1940,1,Rough,Matte,White,Single Weight,2,Sample book,0,21.0,13,12.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Projection_Proof,Rough,Matte,White,Single_Weight,2,
1966952907,2074l,Gevaert,Artex ,1940,1,Smooth,Semi Matte,White,Double Weight,3,Sample book,0,21.0,13,13.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Artex,Smooth,Semi_Matte,White,Double_Weight,3,
820259951,2074m,Gevaert,Artex ,1940,1,[texture unspecified],Super Matte,Cream,Double Weight,K29,Sample book,0,21.0,13,14.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Artex,[texture_unspecified],Super_Matte,Cream,Double_Weight,K29,
417466407,2074n,Gevaert,Artex ,1940,1,Silk,Semi Matte,White,Double Weight,K36,Sample book,0,21.0,13,15.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Artex,Silk,Semi_Matte,White,Double_Weight,K36,
1178864989,2074o,Gevaert,Artex ,1940,1,Rough,Velvet,White,Double Weight,K48,Sample book,0,21.0,13,16.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Artex,Rough,Velvet,White,Double_Weight,K48,
1002969254,2074p,Gevaert,Gevatone,1940,1,Rough,Velvet,White,Double Weight,K48,Sample book,0,21.0,13,17.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Gevatone,Rough,Velvet,White,Double_Weight,K48,
84408938,2074q,Gevaert,Novabrom,1940,1,Smooth,Semi Matte,White,Double Weight,3,Sample book,0,21.0,13,18.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Novabrom,Smooth,Semi_Matte,White,Double_Weight,3,
367149219,2074r,Gevaert,Novabrom,1940,1,[texture unspecified],Glossy,White,Single Weight,8,Sample book,0,21.0,13,19.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Novabrom,[texture_unspecified],Glossy,White,Single_Weight,8,
1010649799,2074s,Gevaert,Novabrom,1940,1,Fine Grained,Royal,White,Double Weight,K34,Sample book,0,21.0,13,20.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Novabrom,Fine_Grained,Royal,White,Double_Weight,K34,
1229656326,2074t,Gevaert,Gevaluxe,1940,1,Velour,Matte,Special Cream,Double Weight,Gvlx Vlrs,Sample book,0,21.0,13,21.0,,http://www.wikidata.org/entity/Q1520224,,Gevaert,Gevaluxe,Velour,Matte,Special_Cream,Double_Weight,Gvlx_Vlrs,
74163116,2075a,Defender,Velour Black,1940,1,[texture unspecified],Semi Matte,White,Single Weight,A,Sample book,0,21.0,13,3.0,,,,Defender,Velour_Black,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
1164432337,2075aa,Defender,Velour Black,1940,1,[texture unspecified],Semi Glossy,White,Single Weight,AS,Sample book,0,21.0,13,18.0,,,,Defender,Velour_Black,[texture_unspecified],Semi_Glossy,White,Single_Weight,AS,
1739544149,2075aaa,Defender,Velour Black,1940,1,[texture unspecified],Glossy,[base color unspecified],Double Weight,T,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,[texture_unspecified],Glossy,[base_color_unspecified],Double_Weight,T,
184044859,2075b,Defender,Velour Black,1940,1,[texture unspecified],Semi Matte,White,Double Weight,B,Sample book,0,21.0,13,4.0,,,,Defender,Velour_Black,[texture_unspecified],Semi_Matte,White,Double_Weight,B,
88539751,2075bb,Defender,Velour Black,1940,1,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
1839368946,2075bbb,Defender,Velour Black,1940,1,Canvas,[gloss unspecified],[base color unspecified],Double Weight,Z,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Canvas,[gloss_unspecified],[base_color_unspecified],Double_Weight,Z,
1791530334,2075c,Defender,Velour Black,1940,1,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,21.0,13,4.0,,,,Defender,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
1872497124,2075cc,Defender,Velour Black,1940,1,[texture unspecified],Semi Matte,White,Double Weight,B,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,[texture_unspecified],Semi_Matte,White,Double_Weight,B,
790112117,2075ccc,Defender,Velour Black,1940,1,Silk,Luster,White,Double Weight,Y,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Silk,Luster,White,Double_Weight,Y,
51071611,2075d,Defender,Velour Black,1940,1,Platinum,Matte,White,Double Weight,D,Sample book,0,21.0,13,5.0,,,,Defender,Velour_Black,Platinum,Matte,White,Double_Weight,D,
732916461,2075dd,Defender,Velour Black,1940,1,[texture unspecified],Semi Matte,White,Single Weight,A,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,[texture_unspecified],Semi_Matte,White,Single_Weight,A,
407140660,2075e,Defender,Velour Black,1940,1,Document,Semi Matte,White,Single Weight,AL,Sample book,0,21.0,13,5.0,,,,Defender,Velour_Black,Document,Semi_Matte,White,Single_Weight,AL,
572963242,2075ee,Defender,Velour Black,1940,1,[texture unspecified],Matte,White,Double Weight,C,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,[texture_unspecified],Matte,White,Double_Weight,C,
300811813,2075f,Defender,Velour Black,1940,1,[texture unspecified],Matte,White,Single Weight,N,Sample book,0,21.0,13,6.0,,,,Defender,Velour_Black,[texture_unspecified],Matte,White,Single_Weight,N,
1679646435,2075ff,Defender,Velour Black,1940,1,[texture unspecified],Semi Glossy,White,Single Weight,AS,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,[texture_unspecified],Semi_Glossy,White,Single_Weight,AS,
1868803454,2075g,Defender,Velour Black,1940,1,Rough,Luster,White,Double Weight,DDL,Sample book,0,21.0,13,6.0,,,,Defender,Velour_Black,Rough,Luster,White,Double_Weight,DDL,
2044092440,2075gg,Defender,Velour Black,1940,1,[texture unspecified],Semi Glossy,White,Double Weight,BT,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,[texture_unspecified],Semi_Glossy,White,Double_Weight,BT,
1947946203,2075h,Defender,Velour Black,1940,1,Rough,Matte,White,Double Weight,DD,Sample book,0,21.0,13,7.0,,,,Defender,Velour_Black,Rough,Matte,White,Double_Weight,DD,
1828424649,2075hh,Defender,Velour Black,1940,1,Document,Semi Matte,White,Single Weight,AL,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,Document,Semi_Matte,White,Single_Weight,AL,
530138240,2075i,Defender,Velour Black,1940,1,Platinum,Luster,White,Double Weight,J,Sample book,0,21.0,13,7.0,,,,Defender,Velour_Black,Platinum,Luster,White,Double_Weight,J,
1262115615,2075ii,Defender,Velour Black,1940,1,Platinum,Matte,White,Double Weight,D,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,Platinum,Matte,White,Double_Weight,D,
511964543,2075j,Defender,Velour Black,1940,1,Velvet Grain,High Luster,Pure White,Double Weight,JS,Sample book,0,21.0,13,8.0,,,,Defender,Velour_Black,Velvet_Grain,High_Luster,Pure_White,Double_Weight,JS,
333438580,2075jj,Defender,Velour Black,1940,1,Rough,Matte,White,Double Weight,DD,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,Rough,Matte,White,Double_Weight,DD,
276971858,2075k,Defender,Velour Black,1940,1,Velvet Grain,Luster,Buff,Double Weight,EL,Sample book,0,21.0,13,8.0,,,,Defender,Velour_Black,Velvet_Grain,Luster,Buff,Double_Weight,EL,
113880475,2075kk,Defender,Velour Black,1940,1,Super Rough,Luster,Cream,Double Weight,QL,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,Super_Rough,Luster,Cream,Double_Weight,QL,
672474985,2075l,Defender,Velour Black,1940,1,Platinum,Matte,Buff,Double Weight,EP,Sample book,0,21.0,13,9.0,,,,Defender,Velour_Black,Platinum,Matte,Buff,Double_Weight,EP,
53265982,2075ll,Defender,Velour Black,1940,1,Velvet Grain,Luster,Natural White,Double Weight,DL,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,Velvet_Grain,Luster,Natural_White,Double_Weight,DL,
1704967308,2075m,Defender,Velour Black,1940,1,Super Rough,Luster,Cream,Double Weight,QL,Sample book,0,21.0,13,9.0,,,,Defender,Velour_Black,Super_Rough,Luster,Cream,Double_Weight,QL,
1569026843,2075mm,Defender,Velour Black,1940,1,Rough,Luster,White,Double Weight,DDL,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,Rough,Luster,White,Double_Weight,DDL,
1502763340,2075n,Defender,Velour Black,1940,1,Rough,Matte,Buff,Double Weight,LER,Sample book,0,21.0,13,10.0,,,,Defender,Velour_Black,Rough,Matte,Buff,Double_Weight,LER,
710967872,2075nn,Defender,Velour Black,1940,1,Velvet Grain,Matte,Natural White,Double Weight,DM,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,Velvet_Grain,Matte,Natural_White,Double_Weight,DM,
301202013,2075o,Defender,Velour Black,1940,1,Platinum,Luster,Buff,Double Weight,K,Sample book,0,21.0,13,10.0,,,,Defender,Velour_Black,Platinum,Luster,Buff,Double_Weight,K,
2013029695,2075oo,Defender,Velour Black,1940,1,Velvet Grain,Luster,Buff,Double Weight,EL,Sample book,0,21.0,13,19.0,,,,Defender,Velour_Black,Velvet_Grain,Luster,Buff,Double_Weight,EL,
518877094,2075p,Defender,Velour Black,1940,1,Rough,Luster,Buff,Double Weight,LKK,Sample book,0,21.0,13,11.0,,,,Defender,Velour_Black,Rough,Luster,Buff,Double_Weight,LKK,
789866002,2075pp,Defender,Velour Black,1940,1,Platinum,Matte,Buff,Double Weight,EP,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Platinum,Matte,Buff,Double_Weight,EP,
309607379,2075q,Defender,Velour Black,1940,1,Veltex,Luster,White,Single Weight,F,Sample book,0,21.0,13,11.0,,,,Defender,Velour_Black,Veltex,Luster,White,Single_Weight,F,
1154096425,2075qq,Defender,Velour Black,1940,1,Rough,Matte,Buff,Double Weight,LER,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Rough,Matte,Buff,Double_Weight,LER,
1041361384,2075r,Defender,Velour Black,1940,1,Rough,Matte,White,Medium Weight,I,Sample book,0,21.0,13,12.0,,,,Defender,Velour_Black,Rough,Matte,White,Medium_Weight,I,
352717260,2075rr,Defender,Velour Black,1940,1,Veltex,Luster,White,Single Weight,F,Sample book,0,21.0,13,20.0,,,,Defender,Velour_Black,Veltex,Luster,White,Single_Weight,F,
